model,fold,generation_id,prompt_id,source_path,raw_sha256,extracted_code_sha256,saved_code_block_sha256,extraction_route,saved_block_matches_original_extractor,new_code_differs_from_saved_block,saved_block_parse_ok,saved_block_status,status,parse_ok,compile_ok,third_party_import,import_modules,error_type,error_message
qwen3,B,615__repeat_2,615,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,d3f7e765c7e163b7fcc2e53e6d159c75f4b192a0681ad9a9e90e9180adbb942d,82e6308f52e7518f60013d9494baa812d998010ec89a770e7840c3d9288e71a7,82e6308f52e7518f60013d9494baa812d998010ec89a770e7840c3d9288e71a7,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""csscompress""]",,
qwen3,B,615__repeat_3,615,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,5aadd218d135693aa1588dc0a8557ccdcd33c6600e0f8c05d6c83c22dd504a56,fa416c769355444b6ab601a994a2c7c7fcf07da9ee63812f3a8ce685aac7a825,fa416c769355444b6ab601a994a2c7c7fcf07da9ee63812f3a8ce685aac7a825,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""csscompress""]",,
qwen3,B,615__repeat_4,615,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,f6931100d4e095fa5fd0ed987fa9e8fe7e91b7a75e0cb2ff3547b4d76b2a9318,78581de796021d9d164061692e076a7f36a913030aabcc3e5ddefbf12148953f,78581de796021d9d164061692e076a7f36a913030aabcc3e5ddefbf12148953f,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""csscompress""]",,
qwen3,B,615__repeat_5,615,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,f2b30297a476d8b85aad29e490c6a6bc2fa766b1a0f3f7beadc59abc44596fba,fa416c769355444b6ab601a994a2c7c7fcf07da9ee63812f3a8ce685aac7a825,fa416c769355444b6ab601a994a2c7c7fcf07da9ee63812f3a8ce685aac7a825,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""csscompress""]",,
qwen3,B,1083__repeat_1,1083,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,60f50b764293d03c31621b7ee9e39b3ae3d57964e9254dc19838923f92b19969,bfda403e3c86175d06a635b73d7bfe637faa98d48c75a82162b52eb1ff57cb66,bfda403e3c86175d06a635b73d7bfe637faa98d48c75a82162b52eb1ff57cb66,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""azure""]",,
qwen3,B,1083__repeat_2,1083,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,abda1d4d0f05c40955975bc4f5f2c5683533255280f7049fb709b4bba90656ea,8242795862628655bfd3e571c41e7c647d5bf242b48fa8b7835f632d6480dda8,8242795862628655bfd3e571c41e7c647d5bf242b48fa8b7835f632d6480dda8,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""azure""]",,
qwen3,B,1083__repeat_3,1083,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,53ab07c13a42bd6bd86b62059e418ccd8b8f0316bd7f0bace06209205a972a53,e778d9054fc8fe6709695e1ef579ad0d014cacb6b2013ea6923f7aac3d1de3e2,e778d9054fc8fe6709695e1ef579ad0d014cacb6b2013ea6923f7aac3d1de3e2,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""azure""]",,
qwen3,B,1083__repeat_4,1083,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,93b3861e8b52ff7a4ee26acf419aefab652fbe01a0f62271feda8f4c6f8f0f70,57bf2f356a498e59cb77f2e21163268b0400fd2c12b2654188795f68cd3e96e9,57bf2f356a498e59cb77f2e21163268b0400fd2c12b2654188795f68cd3e96e9,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""azure""]",,
qwen3,B,1083__repeat_5,1083,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,4316fff025d2720a56102078cd6a68278cf527624d874fd336f01caaa3876a2a,9b4dd60922d49d5ddfb8c8d96a64e23448d5119f6a8f09931893dc5ba85b45de,9b4dd60922d49d5ddfb8c8d96a64e23448d5119f6a8f09931893dc5ba85b45de,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""azure""]",,
qwen3,B,955__repeat_1,955,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,44bbc19427d1e82893cc906a01e731e3037eb44a1f7e6579a01c879fa4bfd8ac,416ed4e1f022f16498f3f6eca10d9c6086f580d86dc6830b139b7cf7153af31a,416ed4e1f022f16498f3f6eca10d9c6086f580d86dc6830b139b7cf7153af31a,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""gitlab_ci_parser"", ""pylint""]",,
qwen3,B,955__repeat_2,955,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,d91e4a4ea618c94bfccddd8aa1fbcc3f053b14d51094b65c1ddc86aa6616c0f4,fafa240d5c4030e16e96cd04bcbe22ef7c7057aeff69ebbbd168979b8e3c65a7,fafa240d5c4030e16e96cd04bcbe22ef7c7057aeff69ebbbd168979b8e3c65a7,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""gitlab_ci_parser"", ""json"", ""subprocess""]",,
qwen3,B,955__repeat_3,955,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,fb75e8e12fb7ce266a98f1f2a81495ebd61cfdadc175595a49a92753d179623c,cf7dc5aa99303b7cb389a25c2ef005cd7a20824a4f6579b7abe62c6305f1214e,cf7dc5aa99303b7cb389a25c2ef005cd7a20824a4f6579b7abe62c6305f1214e,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""gitlab_ci_parser"", ""pylint""]",,
qwen3,B,955__repeat_4,955,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,66e73c1f05dab5af5627a69d3b2a5b9052ea5565c8116f84bd955949904de7e9,393b4f6acdd1d4bf0df2d78edb0436b7d368ab17d4c875414e2b291ef221f2ef,393b4f6acdd1d4bf0df2d78edb0436b7d368ab17d4c875414e2b291ef221f2ef,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""gitlab_ci_parser"", ""pylint""]",,
qwen3,B,955__repeat_5,955,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,55031dcce4ce82dc9ce8288d9b95eb4a15ff4a894394c06a6a2aab0d4139a62f,c41f8be40652785276855b2a55964220bfc5e2034303f360ef61b35028bee2dd,c41f8be40652785276855b2a55964220bfc5e2034303f360ef61b35028bee2dd,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""gitlab_ci_parser"", ""json"", ""pylint"", ""subprocess""]",,
qwen3,B,3131__repeat_1,3131,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,2aa438f6d820146b324f99f404999f031c0dae7d6206f457b14ac12f6294c9cb,c228ec88d33054c04441f9f12ccda4f3cc5cf73a7832b165dc942da8361c05c7,c228ec88d33054c04441f9f12ccda4f3cc5cf73a7832b165dc942da8361c05c7,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""configcat""]",,
qwen3,B,3131__repeat_2,3131,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,2aa438f6d820146b324f99f404999f031c0dae7d6206f457b14ac12f6294c9cb,c228ec88d33054c04441f9f12ccda4f3cc5cf73a7832b165dc942da8361c05c7,c228ec88d33054c04441f9f12ccda4f3cc5cf73a7832b165dc942da8361c05c7,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""configcat""]",,
qwen3,B,3131__repeat_3,3131,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,1f976d5473b2bf4beb4bdee6e60484846056eb9c2ee52ecc0108e38bdb58fd30,98db7e639515877e1a264bc7f0ba36f9afbb58e9a424a21d17ebdfb5df18a4a3,98db7e639515877e1a264bc7f0ba36f9afbb58e9a424a21d17ebdfb5df18a4a3,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""configcat"", ""os""]",,
qwen3,B,3131__repeat_4,3131,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,b17cfd378653018052070e42755d5d455dbaf8c6ebdf33f1b0dc5c4b4ba18e45,fc967dc0552a154b9bf86b1c45bf515d3b75644addb38f90db4742cae8e088c1,fc967dc0552a154b9bf86b1c45bf515d3b75644addb38f90db4742cae8e088c1,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""configcat"", ""os""]",,
qwen3,B,3131__repeat_5,3131,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,2aa438f6d820146b324f99f404999f031c0dae7d6206f457b14ac12f6294c9cb,c228ec88d33054c04441f9f12ccda4f3cc5cf73a7832b165dc942da8361c05c7,c228ec88d33054c04441f9f12ccda4f3cc5cf73a7832b165dc942da8361c05c7,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""configcat""]",,
qwen3,B,770__repeat_1,770,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,2ad424ca2cd010e531125c33adc58d7c9b50c13c69861d14263a0b933bbfdcbe,590c1db506d66bd33da4e197ab4806eb27e8b619fabb3a34f82d89a477a23ac8,590c1db506d66bd33da4e197ab4806eb27e8b619fabb3a34f82d89a477a23ac8,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""bs4"", ""re""]",,
qwen3,B,770__repeat_2,770,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,486ccc9b178bea9d3d113bf24999e033c14a4732b157e874b2f6e2f5c09d9cd5,d2c8ce28ac4c3985052f2c605bbcb615d93eefb488d384de540976a2f4be32c7,d2c8ce28ac4c3985052f2c605bbcb615d93eefb488d384de540976a2f4be32c7,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""bs4"", ""re""]",,
qwen3,B,770__repeat_3,770,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,bcece268ff631860fb86a989429406d0cf3436ee6ca21188068cff404db029b5,4d2f9e691d807d17de4848f93ddf43b9acae9dc5b05d6975160099670c95bfb8,4d2f9e691d807d17de4848f93ddf43b9acae9dc5b05d6975160099670c95bfb8,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""bs4"", ""re""]",,
qwen3,B,770__repeat_4,770,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,4782c27356ec097ef6ca60e24cb501d9a99fc9be9117ae4984e4872c8bb8ddaf,b2bf985a9f22aaf3977df8705146185c6c40fa54858ca0d5fcc9c9840600cb1b,b2bf985a9f22aaf3977df8705146185c6c40fa54858ca0d5fcc9c9840600cb1b,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""bs4"", ""re""]",,
qwen3,B,770__repeat_5,770,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,00a1572b66c409657108ad9d1909ded43cfe5ac326c3a227c85b66454532d03a,91359698b21f8c286834756b87bfd1dadc1f88141e09a595c29cdb550bc45fcc,00a1572b66c409657108ad9d1909ded43cfe5ac326c3a227c85b66454532d03a,unclosed_python_fence,True,True,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"unterminated string literal (detected at line 12) (<generated>, line 12)"
qwen3,B,2317__repeat_1,2317,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,5972e9f61f63aa17f57cfcbb6a4a1ff551796f8fe7517ba5bd66e9f193969cd2,c1de940cde364c3ec90588d451648472b3c819ccde0c133e4b951e09662bf63f,c1de940cde364c3ec90588d451648472b3c819ccde0c133e4b951e09662bf63f,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""mypy_boto3_builder""]",,
qwen3,B,2317__repeat_2,2317,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,178ded4930689ab26c0b6b5ad73dc749f6919855776a2cb82d6f6f6dc3449ec2,3f7a277f89f132b4c0603ec70efae2d964101df69b3f7beae4d686c1dc975885,3f7a277f89f132b4c0603ec70efae2d964101df69b3f7beae4d686c1dc975885,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""mypy_boto3_builder""]",,
qwen3,B,2317__repeat_3,2317,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,52cab1bc636b71413c8d2594f66ff7768b57f8752d2ac4bb334e3b5be83b3910,b8a8b2c348eff5f865cc066ff898efe412a2e91ff071dffee286ccabc8feadd6,b8a8b2c348eff5f865cc066ff898efe412a2e91ff071dffee286ccabc8feadd6,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""mypy_boto3_builder"", ""typing""]",,
qwen3,B,2317__repeat_4,2317,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,cb05552030a08f2381e7ca851672c5cea4d3d8dd80fa0ba181372a768600a998,f75d91bdb62009969282141d1d4bbc60feb7569e6540c708fe91fa4827524f0c,f75d91bdb62009969282141d1d4bbc60feb7569e6540c708fe91fa4827524f0c,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""mypy_boto3_builder""]",,
qwen3,B,2317__repeat_5,2317,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,1875a0d2dadcfb623c224f32307591a13ac78250653fb6bec38910905f40b041,705437548b39c6d194c1e9688540489c6580869909d3a285ba2b8e1c49e3ac24,705437548b39c6d194c1e9688540489c6580869909d3a285ba2b8e1c49e3ac24,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""mypy_boto3_builder""]",,
qwen3,B,2895__repeat_1,2895,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,db1982c6f545bd885d7ee0251f0d3b5a52e567ec98a33877cb57eda2c2c7825d,79a440142a79072603b562d8bd3c59f2b91adb3fb12d050db30bdf54bb4a5609,79a440142a79072603b562d8bd3c59f2b91adb3fb12d050db30bdf54bb4a5609,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""django"", ""orjson"", ""rest_framework""]",,
qwen3,B,2895__repeat_2,2895,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,4af0183629597b8aaba0a126de669c55ea3f864dbb9f02e1251244084b395618,e7437860c83c370d27f9c4cce016e4fc20e2ce4657631baf08dc389a9a69e393,e7437860c83c370d27f9c4cce016e4fc20e2ce4657631baf08dc389a9a69e393,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""django"", ""orjson"", ""rest_framework""]",,
qwen3,B,2895__repeat_3,2895,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,db1982c6f545bd885d7ee0251f0d3b5a52e567ec98a33877cb57eda2c2c7825d,79a440142a79072603b562d8bd3c59f2b91adb3fb12d050db30bdf54bb4a5609,79a440142a79072603b562d8bd3c59f2b91adb3fb12d050db30bdf54bb4a5609,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""django"", ""orjson"", ""rest_framework""]",,
qwen3,B,2895__repeat_4,2895,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,75a08fb73a8a346d64d202fc2ea505c9ababe0d95bd50dbcfb5b6bff9bc33d76,ea8d73c9c0a72e252d8de0b946dadf211b2873eb8a96aa08d7e53f28bb01babf,ea8d73c9c0a72e252d8de0b946dadf211b2873eb8a96aa08d7e53f28bb01babf,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""django"", ""orjson"", ""rest_framework""]",,
qwen3,B,2895__repeat_5,2895,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,4af0183629597b8aaba0a126de669c55ea3f864dbb9f02e1251244084b395618,e7437860c83c370d27f9c4cce016e4fc20e2ce4657631baf08dc389a9a69e393,e7437860c83c370d27f9c4cce016e4fc20e2ce4657631baf08dc389a9a69e393,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""django"", ""orjson"", ""rest_framework""]",,
qwen3,B,4564__repeat_1,4564,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,dc937b59892604f5a86ac96936cd7ff09e25f18ae6b758e8014a24c7fa039e91,dc937b59892604f5a86ac96936cd7ff09e25f18ae6b758e8014a24c7fa039e91,dc937b59892604f5a86ac96936cd7ff09e25f18ae6b758e8014a24c7fa039e91,answer_fallback,True,False,False,no_code,no_code,False,False,False,[],,
qwen3,B,4564__repeat_2,4564,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,dc937b59892604f5a86ac96936cd7ff09e25f18ae6b758e8014a24c7fa039e91,dc937b59892604f5a86ac96936cd7ff09e25f18ae6b758e8014a24c7fa039e91,dc937b59892604f5a86ac96936cd7ff09e25f18ae6b758e8014a24c7fa039e91,answer_fallback,True,False,False,no_code,no_code,False,False,False,[],,
qwen3,B,4564__repeat_3,4564,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,dc937b59892604f5a86ac96936cd7ff09e25f18ae6b758e8014a24c7fa039e91,dc937b59892604f5a86ac96936cd7ff09e25f18ae6b758e8014a24c7fa039e91,dc937b59892604f5a86ac96936cd7ff09e25f18ae6b758e8014a24c7fa039e91,answer_fallback,True,False,False,no_code,no_code,False,False,False,[],,
qwen3,B,4564__repeat_4,4564,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,dc937b59892604f5a86ac96936cd7ff09e25f18ae6b758e8014a24c7fa039e91,dc937b59892604f5a86ac96936cd7ff09e25f18ae6b758e8014a24c7fa039e91,dc937b59892604f5a86ac96936cd7ff09e25f18ae6b758e8014a24c7fa039e91,answer_fallback,True,False,False,no_code,no_code,False,False,False,[],,
qwen3,B,4564__repeat_5,4564,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,dc937b59892604f5a86ac96936cd7ff09e25f18ae6b758e8014a24c7fa039e91,dc937b59892604f5a86ac96936cd7ff09e25f18ae6b758e8014a24c7fa039e91,dc937b59892604f5a86ac96936cd7ff09e25f18ae6b758e8014a24c7fa039e91,answer_fallback,True,False,False,no_code,no_code,False,False,False,[],,
qwen3,B,2798__repeat_1,2798,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,46a6df117d16d74e92c085947de09e96a90f77962e2304a5b800a786955a83b2,70a9c226aeb58e9f991871c7229674cc5e558f6276fa75f58ef79be235c63914,70a9c226aeb58e9f991871c7229674cc5e558f6276fa75f58ef79be235c63914,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""azure"", ""fastapi"", ""os"", ""typing""]",,
qwen3,B,2798__repeat_2,2798,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,bb15ffd90a0fcfb98b10bf4c3c940672819309775b573127e388aae5aa2125f1,71f1e935f5cdb206f6a000a297376e56c6c65f6e0a415f254c184bb65769ca6c,71f1e935f5cdb206f6a000a297376e56c6c65f6e0a415f254c184bb65769ca6c,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""fastapi"", ""msgraph"", ""os"", ""pydantic"", ""typing""]",,
qwen3,B,2798__repeat_3,2798,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,97f340e8cb72abaca6179d0b5f88c73ede1b572e8d25423e98986afcca0ad6a0,11ff75dcd48d44c01661e87e8d109cc76b0c34e3bc0575cb877eed93be53e41c,11ff75dcd48d44c01661e87e8d109cc76b0c34e3bc0575cb877eed93be53e41c,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""azure"", ""fastapi"", ""os"", ""typing""]",,
qwen3,B,2798__repeat_4,2798,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,22f7b3181eab0f8ca333a26818b0f5f10aeafb514e1dcb13269be8a3c3eabf93,b046ba183028f899d1f37f6c25b6b4eeeae36057dd4819bbe03d649afe61c86f,b046ba183028f899d1f37f6c25b6b4eeeae36057dd4819bbe03d649afe61c86f,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""azure"", ""fastapi"", ""msrestazure""]",,
qwen3,B,2798__repeat_5,2798,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,8b116d01f19a7ceee15172c2dee7a41f87fa2e84c731492d9d2264d18742a100,652cf59ac97f05c117d4b9ccea5b5590a2e6e5b317c6e85ee389cbe690ed8ce1,652cf59ac97f05c117d4b9ccea5b5590a2e6e5b317c6e85ee389cbe690ed8ce1,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""azure"", ""fastapi"", ""msrestazure"", ""os""]",,
qwen3,B,3459__repeat_1,3459,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,ac40a7456639d9f373ecd73fbc814371dcba38e03cf10195c7fe1c986518bff0,25e98e37ada5b5d61e2fff83c0ac920719ea9e7b8974283719faeb8b4a4d5019,25e98e37ada5b5d61e2fff83c0ac920719ea9e7b8974283719faeb8b4a4d5019,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""ipset""]",,
qwen3,B,3459__repeat_2,3459,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,95078525bec3a40521fb3e0a41ca6c6b1977c8bc0a207aa0cacca036590cb4e8,3ea86ae1aacb7ef1b184bb9f0869fd1f3cab79de4c75a654cebb27ed058d51ef,3ea86ae1aacb7ef1b184bb9f0869fd1f3cab79de4c75a654cebb27ed058d51ef,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""ipset""]",,
qwen3,B,3459__repeat_3,3459,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,4f2d3d89454adde6279f3e572c6213993b7ebe18fa672a345ab893375b124a24,4cd956e03488db99f6606a2ebdf4a97ce07f2d2842ebedaf8d1204555e7e5833,4cd956e03488db99f6606a2ebdf4a97ce07f2d2842ebedaf8d1204555e7e5833,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""ipset""]",,
qwen3,B,3459__repeat_4,3459,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,23f4b1bc6600813f03fbd9f85d0d052c1e5059b84d7c94d6fafee27a9c1a95a4,25ad6b74b949fcd8073a31e3b789edcd02caf94c5e91491ee0043ed8f7f175fd,25ad6b74b949fcd8073a31e3b789edcd02caf94c5e91491ee0043ed8f7f175fd,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""ipset""]",,
qwen3,B,3459__repeat_5,3459,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,58249a158d6dca0c3212c529392261bfd709bac3f882dac30204c2b89536f8fb,9f9e97c408d441c5400eca4f2943f8d7311fad49744b1915cb419ba98fff80ed,9f9e97c408d441c5400eca4f2943f8d7311fad49744b1915cb419ba98fff80ed,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""ipset""]",,
qwen3,B,1668__repeat_1,1668,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,4b9aeadf6ab369286472218ddf1105f772916a1affef878d3882ef696ee412a0,e44e4b61b843c2d22a95aecd496a2e0596bf35d36c57c703fa3d2bee13a7ae93,e44e4b61b843c2d22a95aecd496a2e0596bf35d36c57c703fa3d2bee13a7ae93,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""splitio""]",,
qwen3,B,1668__repeat_2,1668,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,5a049d526674ec366785549d26ac29da0c30a03c35a3b823294896d6f4b9a10b,a1bed0b62cc6d1c7c34feb739a9ffccd5891636a454d56ac9116280205eee81b,a1bed0b62cc6d1c7c34feb739a9ffccd5891636a454d56ac9116280205eee81b,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""splitio""]",,
qwen3,B,1668__repeat_3,1668,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,0aba845e87d70a48573f47abaf7b90ae2c562bfcdec5a7e7cb6ef48bfb8362b3,5d39697e79e1b962da4f7ffc75544878ff807b56af5609ee16ec8211cebf7f5b,5d39697e79e1b962da4f7ffc75544878ff807b56af5609ee16ec8211cebf7f5b,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""splitio""]",,
qwen3,B,1668__repeat_4,1668,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,8fe5ba49d586099d8144050111cc0d6c7fb4b66c1a70b1bc3dd94fa32ad88732,434f23e66af667111ea2f0c524f537240c4d41f1255db0da5a0b5efa13f727cd,434f23e66af667111ea2f0c524f537240c4d41f1255db0da5a0b5efa13f727cd,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""splitio""]",,
qwen3,B,1668__repeat_5,1668,knowledgeEdit/results/rq2_cross_task_20260611/qwen3-release/Base/fold_B/test100_case_repeat5/rq2_details.jsonl,b1f2adc5885a0b85fb9f11ab8599c02a014d87c834e42995f4385dd949bed904,1762c57841dc0e434994f9d3b0295812f9eab41d6a4f4924e166b41de33f8fee,1762c57841dc0e434994f9d3b0295812f9eab41d6a4f4924e166b41de33f8fee,python_fence,True,False,True,syntax_valid,syntax_valid,True,True,True,"[""splitio""]",,
