model,method,fold,generation_id,prompt_id,question_sha256,source_path,code_sha256,code_chars,extraction_route,differs_from_archived_code_block,saved_block_matches_original_extractor,archived_parse_ok,archived_status,status,parse_ok,compile_ok,third_party_import,import_modules,error_type,error_message
qwen3,BOUND,D,3695__repeat_2,3695,0f844651ab2dbc40d17d192e372327b74932f8b0e8c637bcf523124f4eedbc63,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,90d2060e94f56a315958bce9c995ba2127b937ce1e13b324063c9f0f7b0fdc4e,1638,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""importlib"", ""packaging"", ""re"", ""sys""]",,
qwen3,BOUND,D,3695__repeat_3,3695,0f844651ab2dbc40d17d192e372327b74932f8b0e8c637bcf523124f4eedbc63,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,8ea7cd4abdaf858c6cec7cad24d20c664118a3c706910bc99f9f12d40089ed96,4554,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""importlib"", ""packaging"", ""re"", ""sys""]",,
qwen3,BOUND,D,3695__repeat_4,3695,0f844651ab2dbc40d17d192e372327b74932f8b0e8c637bcf523124f4eedbc63,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,511487692404e9f632a622001280e30cb1263778bf1c74a6a4aea61d38be2b24,1903,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,False,"[""importlib"", ""pathlib"", ""re"", ""sys""]",,
qwen3,BOUND,D,3695__repeat_5,3695,0f844651ab2dbc40d17d192e372327b74932f8b0e8c637bcf523124f4eedbc63,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,43a35390a5bbd230c570f0f1fd5694b3d006986237f42f74bb072a4bc43c7fa8,9841,unclosed_python_fence,True,True,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"unterminated string literal (detected at line 215) (<generated>, line 215)"
qwen3,BOUND,D,2067__repeat_1,2067,486e98bb1df99f250996acde809e9f25eb297e59314efd5a8eaae472b8bbf0e4,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,c0b3447b034afdb3927119807dff7a1d1b5a068910027855c552e5fc0d485ca2,1565,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""dotenv"", ""os"", ""requests""]",,
qwen3,BOUND,D,2067__repeat_2,2067,486e98bb1df99f250996acde809e9f25eb297e59314efd5a8eaae472b8bbf0e4,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,ffa77c900bffe2f9261d9c2cf0c58ce634e187b0a4465568308b275f6c12d5bd,1930,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""os"", ""requests""]",,
qwen3,BOUND,D,2067__repeat_3,2067,486e98bb1df99f250996acde809e9f25eb297e59314efd5a8eaae472b8bbf0e4,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,2cfed5dc6fbc0d576595a80c98bde8e85279e325672f9a365e787724c2df589b,3448,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""json"", ""os"", ""requests"", ""time""]",,
qwen3,BOUND,D,2067__repeat_4,2067,486e98bb1df99f250996acde809e9f25eb297e59314efd5a8eaae472b8bbf0e4,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,2ff747709af13ab3542c5935d088a2bf61ec99ec7b2d4f709c48289b9e69d5bc,2011,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""json"", ""requests""]",,
qwen3,BOUND,D,2067__repeat_5,2067,486e98bb1df99f250996acde809e9f25eb297e59314efd5a8eaae472b8bbf0e4,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,896a34a9356d489b471173d6fcaef6c3365dd93e31562333e3acb862d26cd56d,2330,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""requests""]",,
qwen3,BOUND,D,1510__repeat_1,1510,fa1c3b5793769d70dd02d760b95776d205632584eb0e575aab5fe7bfadcc2294,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,43a073069b6bbf7c16423163762c5acb88e416e784c04ed411d834259bc41c76,997,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""confluent_kafka""]",,
qwen3,BOUND,D,1510__repeat_2,1510,fa1c3b5793769d70dd02d760b95776d205632584eb0e575aab5fe7bfadcc2294,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,a9389e7bbb6b27383f8944d8212f270e7fe2ef70944824ed81d7ba43c93b21a8,9597,unclosed_python_fence,True,True,False,parse_failure,syntax_valid,True,True,True,"[""confluent_kafka""]",,
qwen3,BOUND,D,1510__repeat_3,1510,fa1c3b5793769d70dd02d760b95776d205632584eb0e575aab5fe7bfadcc2294,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,979d45b54105fc132a620b840fbd7c855eacc2868487045eb294d34209ebd666,720,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""confluent_kafka""]",,
qwen3,BOUND,D,1510__repeat_4,1510,fa1c3b5793769d70dd02d760b95776d205632584eb0e575aab5fe7bfadcc2294,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,be5ef03dd35ee58af708ec971065d13cf5766fec44663c34767545cf9d2ad750,9726,unclosed_python_fence,True,True,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"invalid syntax (<generated>, line 158)"
qwen3,BOUND,D,1510__repeat_5,1510,fa1c3b5793769d70dd02d760b95776d205632584eb0e575aab5fe7bfadcc2294,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,ee492a7b81b4f5728fad258c389535948668086e7130c9554e3361c19fc656bf,9716,unclosed_python_fence,True,True,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"trailing comma not allowed without surrounding parentheses (<generated>, line 99)"
qwen3,BOUND,D,3509__repeat_1,3509,1e4592d50bb9f2cf2a997bff0bdfe7055482641e233096f66150c1b4823ba89d,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,c32d113dcec2ba57e37673c4f37b5cae91850ad9b2fec6667ee9c6ac407b5732,1496,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""aws_cdk""]",,
qwen3,BOUND,D,3509__repeat_2,3509,1e4592d50bb9f2cf2a997bff0bdfe7055482641e233096f66150c1b4823ba89d,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,e93c3da85ebf3dc063fd634549b068f9ee2b8a7f1048cf97d7645db8c6121de3,1205,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""aws_cdk""]",,
qwen3,BOUND,D,3509__repeat_3,3509,1e4592d50bb9f2cf2a997bff0bdfe7055482641e233096f66150c1b4823ba89d,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,1521ee0d16f328d8a37f4b1a10b1ae16a02d755ce3a3be3d25f57ccf8accf1d1,1535,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""aws_cdk""]",,
qwen3,BOUND,D,3509__repeat_4,3509,1e4592d50bb9f2cf2a997bff0bdfe7055482641e233096f66150c1b4823ba89d,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,437127f75f2f0fcb51b0a1c34a662aebc0f4c87d8b826864c67636dd1bb97b8f,1424,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""aws_cdk"", ""os""]",,
qwen3,BOUND,D,3509__repeat_5,3509,1e4592d50bb9f2cf2a997bff0bdfe7055482641e233096f66150c1b4823ba89d,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,4b86bef98f861b918725cb6c8adf6ab207959277c433508e681d62ecdf99669d,1749,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""aws_cdk""]",,
qwen3,BOUND,D,4509__repeat_1,4509,4e78a752356dfeb3716ee7e8c2d025e2ba4d6f5e8d658afb0f054225e53704bf,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,70f9c2f737fd94a6628748f66b62a13ec4acc95604a5de40a6abf2a6cbb61a51,3118,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""argparse"", ""json"", ""os"", ""sys"", ""tencentcloud_sdk""]",,
qwen3,BOUND,D,4509__repeat_2,4509,4e78a752356dfeb3716ee7e8c2d025e2ba4d6f5e8d658afb0f054225e53704bf,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,cb105cf4e7937674dd6ae336a678d87dc3a313352e77893e070403a2ca088a24,10393,unclosed_python_fence,True,True,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"invalid syntax (<generated>, line 190)"
qwen3,BOUND,D,4509__repeat_3,4509,4e78a752356dfeb3716ee7e8c2d025e2ba4d6f5e8d658afb0f054225e53704bf,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,9385a8e9d0fb6527473fe1025161b054571ba439e8a7c372a7285fb14ca47f05,3393,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""tencentcloud""]",,
qwen3,BOUND,D,4509__repeat_4,4509,4e78a752356dfeb3716ee7e8c2d025e2ba4d6f5e8d658afb0f054225e53704bf,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,056570f97a6abe7c3148b5b0212d204d68f6977d75c2f066383192e2ff1ceddc,8192,unclosed_python_fence,True,True,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"unterminated string literal (detected at line 92) (<generated>, line 92)"
qwen3,BOUND,D,4509__repeat_5,4509,4e78a752356dfeb3716ee7e8c2d025e2ba4d6f5e8d658afb0f054225e53704bf,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,9da6108b69922709982a80f2e3c538fe16aa3030dc8d788bf4e815f7de205bb9,7413,unclosed_python_fence,True,True,False,parse_failure,syntax_valid,True,True,True,"[""argparse"", ""os"", ""sys"", ""tencentcloud""]",,
qwen3,BOUND,D,2329__repeat_1,2329,88806a120852db8981e9b02bcd454c3009e117e0b5d847c7344a2fec97f22bd3,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,27603496544f6d0fcc9c6a90967dea21287ca69acd5b5992a6ae4c48e6ed30d9,7625,unclosed_python_fence,True,True,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"invalid syntax (<generated>, line 188)"
qwen3,BOUND,D,2329__repeat_2,2329,88806a120852db8981e9b02bcd454c3009e117e0b5d847c7344a2fec97f22bd3,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,ac55001d04f587a10448f8dd05ae93c0beaf477b3f1b123fbce8402055be0540,6999,unclosed_python_fence,True,True,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"invalid syntax (<generated>, line 172)"
qwen3,BOUND,D,2329__repeat_3,2329,88806a120852db8981e9b02bcd454c3009e117e0b5d847c7344a2fec97f22bd3,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,d262e50a9814b90e48f24c24d490d5640e0c50dffbea9bd382d5a2cc8f1a594d,9297,unclosed_python_fence,True,True,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"invalid syntax (<generated>, line 191)"
qwen3,BOUND,D,2329__repeat_4,2329,88806a120852db8981e9b02bcd454c3009e117e0b5d847c7344a2fec97f22bd3,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,19f36f53ddcb599c799584fb39e84db81c1c35de4c383a19d28cac01dd13bc4c,6044,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""antlr4""]",,
qwen3,BOUND,D,2329__repeat_5,2329,88806a120852db8981e9b02bcd454c3009e117e0b5d847c7344a2fec97f22bd3,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,ca4782800dca9364d858fb8d86961e14ee31d98867f8b837edefcd73371dd7a3,788,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""antlr4"", ""sys""]",,
qwen3,BOUND,D,185__repeat_1,185,88b35b3dae6988416d5d5be16421ba70d255d24ac282fc470ee63f506f8defc6,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,78dc8c70eced1b12632214727612aca28e5a5a45a787320b71d45bcd545f1721,6852,unclosed_python_fence,True,True,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"unterminated string literal (detected at line 26) (<generated>, line 26)"
qwen3,BOUND,D,185__repeat_2,185,88b35b3dae6988416d5d5be16421ba70d255d24ac282fc470ee63f506f8defc6,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,20424a4c1ce6e992fa92ad7f66c4410804e6bd13605dc5f4e00764790f56b52a,6797,unclosed_python_fence,True,True,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"unterminated string literal (detected at line 27) (<generated>, line 27)"
qwen3,BOUND,D,185__repeat_3,185,88b35b3dae6988416d5d5be16421ba70d255d24ac282fc470ee63f506f8defc6,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,1e9f94134f41ec3c42d8de6886bafbe16a9d66eb96f5727f993111d2c9ca9b95,4719,python_fence,False,True,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"invalid syntax. Perhaps you forgot a comma? (<generated>, line 68)"
qwen3,BOUND,D,185__repeat_4,185,88b35b3dae6988416d5d5be16421ba70d255d24ac282fc470ee63f506f8defc6,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,efe3ee9ccd0aa383f4a06a5347ff3d7e8af3eb7bcad0d77e6a1ec941637e9be2,4136,python_fence,True,True,False,parse_failure,syntax_valid,True,True,True,"[""os"", ""shutil"", ""sphinx""]",,
qwen3,BOUND,D,185__repeat_5,185,88b35b3dae6988416d5d5be16421ba70d255d24ac282fc470ee63f506f8defc6,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,400a6d7da2ee151a427f762c5621a2f04087b13ac50f5a7c7212721143bbaca1,2482,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""os"", ""sphinx""]",,
qwen3,BOUND,D,881__repeat_1,881,5d4465c00228a2af0f000df294757054f52b773d32e6bba6fb3e0b25f5832a79,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,388336466d97a5ff67c644dcc40fdca3c41f1d194d99fc462307d971e91bff1b,1099,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""requests""]",,
qwen3,BOUND,D,881__repeat_2,881,5d4465c00228a2af0f000df294757054f52b773d32e6bba6fb3e0b25f5832a79,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,8e13cd86ac500feb8991dc5dc1bfee8051d0064717f8de33206203a6f2070a7f,9036,unclosed_python_fence,True,True,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"'(' was never closed (<generated>, line 189)"
qwen3,BOUND,D,881__repeat_3,881,5d4465c00228a2af0f000df294757054f52b773d32e6bba6fb3e0b25f5832a79,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,a7d7bb47f0472651d8fd16818f838e6c0523dabd26ffed5983ac86cd3e04f122,303,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""datetime"", ""dateutil"", ""json"", ""os"", ""requests"", ""sys"", ""tenable"", ""time""]",,
qwen3,BOUND,D,881__repeat_4,881,5d4465c00228a2af0f000df294757054f52b773d32e6bba6fb3e0b25f5832a79,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,f470552c888ea56a48e326628aa328b250af58661ad852781369e1679c42eb88,1425,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""json"", ""requests""]",,
qwen3,BOUND,D,881__repeat_5,881,5d4465c00228a2af0f000df294757054f52b773d32e6bba6fb3e0b25f5832a79,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,7ad2d029587105b5474b094eb20585518e07c42ce6ce454990c8c5e7f997a49b,979,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""requests""]",,
qwen3,BOUND,D,84__repeat_1,84,c224f08b5da47f987a7283758176e3d1943f776834cd01086ad3fea82782ba63,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,94b57801ed5f9f674bc2be570921da1cc4818be133dcec24585d54fff64b89d1,8117,unclosed_python_fence,True,True,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"unterminated string literal (detected at line 60) (<generated>, line 60)"
qwen3,BOUND,D,84__repeat_2,84,c224f08b5da47f987a7283758176e3d1943f776834cd01086ad3fea82782ba63,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,feb671aad99f73d3b10eeaebf9d64ca1d13af44b93f6229dee7cdd98774ecfbc,126,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""pypariql""]",,
qwen3,BOUND,D,84__repeat_3,84,c224f08b5da47f987a7283758176e3d1943f776834cd01086ad3fea82782ba63,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,c957102818efe8eabd0da28ef382db4b96662390db6124c43d028b5a6da5918c,83,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""pypariql""]",,
qwen3,BOUND,D,84__repeat_4,84,c224f08b5da47f987a7283758176e3d1943f776834cd01086ad3fea82782ba63,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,1b0a1f899c4c1528ab23ae1c5444b1d434c33eb909bc81dbdaea00262cb3fa39,95,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""pypariql""]",,
qwen3,BOUND,D,84__repeat_5,84,c224f08b5da47f987a7283758176e3d1943f776834cd01086ad3fea82782ba63,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,93621ad7156ed7b6a28f21727efc03ef682bb71d80d692d0bddf554702b2c7f1,184,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""pypariql""]",,
qwen3,BOUND,D,3422__repeat_1,3422,3b25dfda959ab016222211a7ea7e8ea941bf9e1345ea2162208253a9eadec81c,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,d825078b5661a63811c7d4aad59a7440f65af060281c64e50e979835d4bf71b4,4038,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""collections"", ""logging"", ""odoo"", ""re""]",,
qwen3,BOUND,D,3422__repeat_2,3422,3b25dfda959ab016222211a7ea7e8ea941bf9e1345ea2162208253a9eadec81c,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,e3e43bf537f528d787c5197284ce4e383e4383ea6976b12dcdf7a8c54273e9be,6263,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""datetime"", ""json"", ""logging"", ""lxml"", ""odoo"", ""os"", ""re"", ""requests"", ""typing""]",,
qwen3,BOUND,D,3422__repeat_3,3422,3b25dfda959ab016222211a7ea7e8ea941bf9e1345ea2162208253a9eadec81c,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,4580595e30359311895cd28a836716c369e6e6fdb6c7964597118bdaddc72d3a,9437,unclosed_python_fence,True,True,False,parse_failure,parse_failure,False,False,False,[],SyntaxError,"unterminated triple-quoted string literal (detected at line 320) (<generated>, line 315)"
qwen3,BOUND,D,3422__repeat_4,3422,3b25dfda959ab016222211a7ea7e8ea941bf9e1345ea2162208253a9eadec81c,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,ed51af18678a459bdf4f60fe3e35a1c09dd513b69193e6e38dd14a7b64e3ed09,4456,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""logging"", ""odoo"", ""re"", ""traceback""]",,
qwen3,BOUND,D,3422__repeat_5,3422,3b25dfda959ab016222211a7ea7e8ea941bf9e1345ea2162208253a9eadec81c,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,33789d0ae85180f95d0c20a55f66cfd883c3c1d81b9b330117e3084a7ed07010,1676,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,False,"[""collections"", ""logging"", ""re""]",,
qwen3,BOUND,D,2706__repeat_1,2706,86a02d7465a3f3444c70181870b43a23338fb780ba396816f9bf85cc080a253f,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,4cca981ed2d8653c05ea2a340a6d62280934b2814780f91cbbdc7a7993a1d83b,408,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""enum"", ""pydantic""]",,
qwen3,BOUND,D,2706__repeat_2,2706,86a02d7465a3f3444c70181870b43a23338fb780ba396816f9bf85cc080a253f,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,16b085d431a2d93a65e792386c18007fcd266a3e203d16b311c043b2d3daf879,311,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""pydantic"", ""pydantic_camelcase""]",,
qwen3,BOUND,D,2706__repeat_3,2706,86a02d7465a3f3444c70181870b43a23338fb780ba396816f9bf85cc080a253f,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,9d8267be875a38b43c7d8f0be8e5565840e8d3bf16c44c489d022229048925e9,220,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""pydantic"", ""pydantic_camelcase""]",,
qwen3,BOUND,D,2706__repeat_4,2706,86a02d7465a3f3444c70181870b43a23338fb780ba396816f9bf85cc080a253f,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,01761868390d2fbd9bf0a4082fb0e55725c9673ff12ee71fa938d772b4c60175,206,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""pydantic"", ""pydantic_camelcase""]",,
qwen3,BOUND,D,2706__repeat_5,2706,86a02d7465a3f3444c70181870b43a23338fb780ba396816f9bf85cc080a253f,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,0ee6cb8247b4a7d7fb249c17bf928a92a2029f32fe883dbed497d0451704d15a,208,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""pydantic"", ""pydantic_camelcase""]",,
qwen3,BOUND,D,2678__repeat_1,2678,edad2685ad9fbfa0f80779552cfcee44981311887b08d5a91f664fbfa30f78ca,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,81279ff2b212e2616743a44b48ec93946d28591691e2a2cb79fbf8c95e135667,684,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""lambda_function"", ""wsgiref""]",,
qwen3,BOUND,D,2678__repeat_2,2678,edad2685ad9fbfa0f80779552cfcee44981311887b08d5a91f664fbfa30f78ca,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,f73afb8d40c12f51d3559c90275c0517f2d49691d9401a27938abc786c2617d6,318,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""lambda_function"", ""wsgiref""]",,
qwen3,BOUND,D,2678__repeat_3,2678,edad2685ad9fbfa0f80779552cfcee44981311887b08d5a91f664fbfa30f78ca,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,095c8f00fe398598b54ef00fb46511a9cd50dc0114081a02e8e1a6afe20fd2ea,297,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""lambda_function"", ""wsgiref""]",,
qwen3,BOUND,D,2678__repeat_4,2678,edad2685ad9fbfa0f80779552cfcee44981311887b08d5a91f664fbfa30f78ca,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,941cb6c4e4bf479fefcb3cc85784bc69139c561d2243cc6d58e03ed485e2def3,649,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""lambda_function"", ""wsgiref""]",,
qwen3,BOUND,D,2678__repeat_5,2678,edad2685ad9fbfa0f80779552cfcee44981311887b08d5a91f664fbfa30f78ca,BOUND_rebuttal/replication package/BOUND/results/paper/cross_task_generalization/qwen3/BOUND/fold_D/bound/cross_task_case_grouped.jsonl,74025b6b203343ff3acc5342bcc2e92dd71215b9d1daeeb29dd5f27359a7a052,305,python_fence,False,True,True,syntax_valid,syntax_valid,True,True,True,"[""lambda_function"", ""wsgiref""]",,
