model,method,fold,generation_id,ast_status,token_error,import_candidates,rejected_import_statements,import_count,ast_set_equal,ast_missing,ast_extra
qwen3,BOUND,A,4387__repeat_4,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,A,4387__repeat_5,ast_ok,,3,0,1,1,[],[]
qwen3,BOUND,A,3962__repeat_1,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,A,3962__repeat_2,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,A,3962__repeat_3,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,A,3962__repeat_4,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,A,3962__repeat_5,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,A,2832__repeat_1,parse_failure,,3,0,3,,,
qwen3,BOUND,A,2832__repeat_2,ast_ok,,5,0,5,1,[],[]
qwen3,BOUND,A,2832__repeat_3,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,A,2832__repeat_4,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,A,2832__repeat_5,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,A,1915__repeat_1,parse_failure,,4,0,4,,,
qwen3,BOUND,A,1915__repeat_2,parse_failure,"TokenError: ('EOF in multi-line statement', (144, 0))",3,0,3,,,
qwen3,BOUND,A,1915__repeat_3,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,A,1915__repeat_4,parse_failure,,4,0,4,,,
qwen3,BOUND,A,1915__repeat_5,parse_failure,,236,0,16,,,
qwen3,BOUND,A,1211__repeat_1,ast_ok,,4,0,4,1,[],[]
qwen3,BOUND,A,1211__repeat_2,ast_ok,,5,0,4,1,[],[]
qwen3,BOUND,A,1211__repeat_3,ast_ok,,5,0,4,1,[],[]
qwen3,BOUND,A,1211__repeat_4,ast_ok,,4,0,4,1,[],[]
qwen3,BOUND,A,1211__repeat_5,ast_ok,,4,0,4,1,[],[]
qwen3,BOUND,A,1970__repeat_1,parse_failure,,13,0,11,,,
qwen3,BOUND,A,1970__repeat_2,ast_ok,,3,0,3,1,[],[]
qwen3,BOUND,A,1970__repeat_3,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,A,1970__repeat_4,ast_ok,,6,0,6,1,[],[]
qwen3,BOUND,A,1970__repeat_5,ast_ok,,4,0,4,1,[],[]
qwen3,BOUND,A,89__repeat_1,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,A,89__repeat_2,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,A,89__repeat_3,ast_ok,,2,0,1,1,[],[]
qwen3,BOUND,A,89__repeat_4,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,A,89__repeat_5,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,A,4289__repeat_1,ast_ok,,4,0,4,1,[],[]
qwen3,BOUND,A,4289__repeat_2,ast_ok,,7,0,7,1,[],[]
qwen3,BOUND,A,4289__repeat_3,ast_ok,,6,0,4,1,[],[]
qwen3,BOUND,A,4289__repeat_4,ast_ok,,5,0,5,1,[],[]
qwen3,BOUND,A,4289__repeat_5,parse_failure,,7,0,6,,,
qwen3,BOUND,A,3349__repeat_1,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,A,3349__repeat_2,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,A,3349__repeat_3,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,A,3349__repeat_4,ast_ok,,2,0,1,1,[],[]
qwen3,BOUND,A,3349__repeat_5,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,A,615__repeat_1,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,A,615__repeat_2,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,A,615__repeat_3,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,A,615__repeat_4,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,A,615__repeat_5,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,A,1083__repeat_1,ast_ok,,3,0,3,1,[],[]
qwen3,BOUND,A,1083__repeat_2,parse_failure,,159,0,4,,,
qwen3,BOUND,A,1083__repeat_3,ast_ok,,2,0,1,1,[],[]
qwen3,BOUND,A,1083__repeat_4,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,A,1083__repeat_5,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,A,955__repeat_1,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,A,955__repeat_2,ast_ok,,5,0,5,1,[],[]
qwen3,BOUND,A,955__repeat_3,parse_failure,,3,0,3,,,
qwen3,BOUND,A,955__repeat_4,parse_failure,,6,0,6,,,
qwen3,BOUND,A,955__repeat_5,parse_failure,,7,0,6,,,
qwen3,BOUND,A,3131__repeat_1,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,A,3131__repeat_2,ast_ok,,3,0,2,1,[],[]
qwen3,BOUND,A,3131__repeat_3,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,A,3131__repeat_4,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,A,3131__repeat_5,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,A,770__repeat_1,parse_failure,"TokenError: ('EOF in multi-line statement', (216, 0))",3,0,3,,,
qwen3,BOUND,A,770__repeat_2,ast_ok,,3,0,3,1,[],[]
qwen3,BOUND,A,770__repeat_3,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,A,770__repeat_4,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,A,770__repeat_5,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,A,2317__repeat_1,ast_ok,,5,0,5,1,[],[]
qwen3,BOUND,A,2317__repeat_2,ast_ok,,9,0,9,1,[],[]
qwen3,BOUND,A,2317__repeat_3,ast_ok,,8,0,8,1,[],[]
qwen3,BOUND,A,2317__repeat_4,parse_failure,,137,1,9,,,
qwen3,BOUND,A,2317__repeat_5,parse_failure,,6,0,6,,,
qwen3,BOUND,A,2895__repeat_1,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,A,2895__repeat_2,ast_ok,,3,0,3,1,[],[]
qwen3,BOUND,A,2895__repeat_3,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,A,2895__repeat_4,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,A,2895__repeat_5,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,A,4564__repeat_1,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,A,4564__repeat_2,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,A,4564__repeat_3,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,A,4564__repeat_4,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,A,4564__repeat_5,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,A,2798__repeat_1,ast_ok,,10,0,10,1,[],[]
qwen3,BOUND,A,2798__repeat_2,ast_ok,,10,0,10,1,[],[]
qwen3,BOUND,A,2798__repeat_3,parse_failure,,12,0,12,,,
qwen3,BOUND,A,2798__repeat_4,ast_ok,,13,0,12,1,[],[]
qwen3,BOUND,A,2798__repeat_5,ast_ok,,12,0,12,1,[],[]
qwen3,BOUND,A,3459__repeat_1,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,A,3459__repeat_2,parse_failure,"TokenError: ('EOF in multi-line statement', (108, 0))",1,0,1,,,
qwen3,BOUND,A,3459__repeat_3,parse_failure,"TokenError: ('EOF in multi-line statement', (103, 0))",4,0,4,,,
qwen3,BOUND,A,3459__repeat_4,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,A,3459__repeat_5,parse_failure,"TokenError: ('EOF in multi-line statement', (119, 0))",1,0,1,,,
qwen3,BOUND,A,1668__repeat_1,parse_failure,,293,1,4,,,
qwen3,BOUND,A,1668__repeat_2,ast_ok,,3,0,2,1,[],[]
qwen3,BOUND,A,1668__repeat_3,parse_failure,,323,1,1,,,
qwen3,BOUND,A,1668__repeat_4,ast_ok,,18,0,5,1,[],[]
qwen3,BOUND,A,1668__repeat_5,parse_failure,,328,0,22,,,
qwen3,BOUND,A,574__repeat_1,ast_ok,,3,0,3,1,[],[]
qwen3,BOUND,A,574__repeat_2,parse_failure,"TokenError: ('EOF in multi-line statement', (153, 0))",13,0,13,,,
qwen3,BOUND,A,574__repeat_3,ast_ok,,5,0,5,1,[],[]
qwen3,BOUND,A,574__repeat_4,ast_ok,,4,0,4,1,[],[]
qwen3,BOUND,A,574__repeat_5,ast_ok,,3,0,3,1,[],[]
qwen3,BOUND,A,1497__repeat_1,ast_ok,,4,0,4,1,[],[]
qwen3,BOUND,A,1497__repeat_2,ast_ok,,9,0,9,1,[],[]
qwen3,BOUND,A,1497__repeat_3,ast_ok,,4,0,4,1,[],[]
qwen3,BOUND,A,1497__repeat_4,ast_ok,,6,0,6,1,[],[]
qwen3,BOUND,A,1497__repeat_5,ast_ok,,5,0,5,1,[],[]
qwen3,BOUND,A,485__repeat_1,ast_ok,,7,0,7,1,[],[]
qwen3,BOUND,A,485__repeat_2,ast_ok,,7,0,6,1,[],[]
qwen3,BOUND,A,485__repeat_3,ast_ok,,11,0,10,1,[],[]
qwen3,BOUND,A,485__repeat_4,ast_ok,,9,0,9,1,[],[]
qwen3,BOUND,A,485__repeat_5,parse_failure,,66,0,7,,,
qwen3,BOUND,A,1118__repeat_1,ast_ok,,5,0,5,1,[],[]
qwen3,BOUND,A,1118__repeat_2,ast_ok,,5,0,5,1,[],[]
qwen3,BOUND,A,1118__repeat_3,ast_ok,,3,0,3,1,[],[]
qwen3,BOUND,A,1118__repeat_4,ast_ok,,4,0,4,1,[],[]
qwen3,BOUND,A,1118__repeat_5,parse_failure,"TokenError: ('EOF in multi-line statement', (278, 0))",8,0,8,,,
qwen3,BOUND,A,3396__repeat_1,ast_ok,,7,0,7,1,[],[]
qwen3,BOUND,A,3396__repeat_2,parse_failure,,322,1,3,,,
qwen3,BOUND,A,3396__repeat_3,ast_ok,,5,0,3,1,[],[]
qwen3,BOUND,A,3396__repeat_4,parse_failure,,6,0,1,,,
qwen3,BOUND,A,3396__repeat_5,ast_ok,,10,0,6,1,[],[]
qwen3,BOUND,A,2428__repeat_1,parse_failure,,187,1,2,,,
qwen3,BOUND,A,2428__repeat_2,parse_failure,,279,1,4,,,
qwen3,BOUND,A,2428__repeat_3,parse_failure,,167,0,3,,,
qwen3,BOUND,A,2428__repeat_4,parse_failure,,4,0,3,,,
qwen3,BOUND,A,2428__repeat_5,parse_failure,,270,0,9,,,
qwen3,BOUND,A,2517__repeat_1,parse_failure,"TokenError: ('EOF in multi-line statement', (208, 0))",12,0,12,,,
qwen3,BOUND,A,2517__repeat_2,ast_ok,,5,0,4,1,[],[]
qwen3,BOUND,A,2517__repeat_3,ast_ok,,4,0,4,1,[],[]
qwen3,BOUND,A,2517__repeat_4,ast_ok,,7,0,7,1,[],[]
qwen3,BOUND,A,2517__repeat_5,ast_ok,,6,0,6,1,[],[]
qwen3,BOUND,A,2465__repeat_1,ast_ok,,8,0,7,1,[],[]
qwen3,BOUND,A,2465__repeat_2,ast_ok,,6,0,6,1,[],[]
qwen3,BOUND,A,2465__repeat_3,ast_ok,,5,0,5,1,[],[]
qwen3,BOUND,A,2465__repeat_4,ast_ok,,6,0,6,1,[],[]
qwen3,BOUND,A,2465__repeat_5,ast_ok,,8,0,8,1,[],[]
qwen3,BOUND,B,2215__repeat_1,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,2215__repeat_2,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,2215__repeat_3,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,2215__repeat_4,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,2215__repeat_5,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,1371__repeat_1,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,1371__repeat_2,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,1371__repeat_3,ast_ok,,4,0,3,1,[],[]
qwen3,BOUND,B,1371__repeat_4,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,1371__repeat_5,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,3328__repeat_1,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,3328__repeat_2,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,3328__repeat_3,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,3328__repeat_4,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,3328__repeat_5,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,4453__repeat_1,parse_failure,,162,0,7,,,
qwen3,BOUND,B,4453__repeat_2,ast_ok,,16,0,16,1,[],[]
qwen3,BOUND,B,4453__repeat_3,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,4453__repeat_4,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,4453__repeat_5,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,1824__repeat_1,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,1824__repeat_2,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,1824__repeat_3,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,1824__repeat_4,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,1824__repeat_5,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,3778__repeat_1,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,3778__repeat_2,ast_ok,,3,0,3,1,[],[]
qwen3,BOUND,B,3778__repeat_3,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,3778__repeat_4,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,3778__repeat_5,ast_ok,,3,0,2,1,[],[]
qwen3,BOUND,B,136__repeat_1,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,136__repeat_2,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,136__repeat_3,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,136__repeat_4,ast_ok,,2,0,1,1,[],[]
qwen3,BOUND,B,136__repeat_5,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,2140__repeat_1,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,2140__repeat_2,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,2140__repeat_3,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,2140__repeat_4,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,2140__repeat_5,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,4048__repeat_1,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,4048__repeat_2,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,4048__repeat_3,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,4048__repeat_4,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,4048__repeat_5,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,4815__repeat_1,parse_failure,,250,1,3,,,
qwen3,BOUND,B,4815__repeat_2,ast_ok,,6,0,5,1,[],[]
qwen3,BOUND,B,4815__repeat_3,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,4815__repeat_4,parse_failure,,255,0,2,,,
qwen3,BOUND,B,4815__repeat_5,ast_ok,,4,0,2,1,[],[]
qwen3,BOUND,B,3844__repeat_1,parse_failure,,104,0,5,,,
qwen3,BOUND,B,3844__repeat_2,parse_failure,,156,0,11,,,
qwen3,BOUND,B,3844__repeat_3,ast_ok,,4,0,4,1,[],[]
qwen3,BOUND,B,3844__repeat_4,parse_failure,,138,0,6,,,
qwen3,BOUND,B,3844__repeat_5,parse_failure,,105,1,7,,,
qwen3,BOUND,B,1021__repeat_1,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,1021__repeat_2,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,1021__repeat_3,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,1021__repeat_4,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,1021__repeat_5,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,3695__repeat_1,ast_ok,,4,0,4,1,[],[]
qwen3,BOUND,B,3695__repeat_2,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,3695__repeat_3,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,3695__repeat_4,ast_ok,,3,0,3,1,[],[]
qwen3,BOUND,B,3695__repeat_5,ast_ok,,3,0,3,1,[],[]
qwen3,BOUND,B,2067__repeat_1,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,2067__repeat_2,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,2067__repeat_3,ast_ok,,3,0,3,1,[],[]
qwen3,BOUND,B,2067__repeat_4,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,2067__repeat_5,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,1510__repeat_1,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,1510__repeat_2,parse_failure,,155,0,8,,,
qwen3,BOUND,B,1510__repeat_3,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,1510__repeat_4,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,1510__repeat_5,ast_ok,,4,0,3,1,[],[]
qwen3,BOUND,B,3509__repeat_1,ast_ok,,6,0,6,1,[],[]
qwen3,BOUND,B,3509__repeat_2,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,3509__repeat_3,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,3509__repeat_4,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,3509__repeat_5,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,4509__repeat_1,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,4509__repeat_2,parse_failure,,102,1,21,,,
qwen3,BOUND,B,4509__repeat_3,parse_failure,,107,0,16,,,
qwen3,BOUND,B,4509__repeat_4,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,4509__repeat_5,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,2329__repeat_1,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,2329__repeat_2,parse_failure,,338,0,6,,,
qwen3,BOUND,B,2329__repeat_3,parse_failure,,316,0,4,,,
qwen3,BOUND,B,2329__repeat_4,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,2329__repeat_5,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,185__repeat_1,parse_failure,"TokenError: ('EOF in multi-line statement', (162, 0))",3,0,3,,,
qwen3,BOUND,B,185__repeat_2,parse_failure,"TokenError: ('EOF in multi-line statement', (326, 0))",4,0,3,,,
qwen3,BOUND,B,185__repeat_3,ast_ok,,3,0,3,1,[],[]
qwen3,BOUND,B,185__repeat_4,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,185__repeat_5,ast_ok,,5,0,5,1,[],[]
qwen3,BOUND,B,881__repeat_1,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,881__repeat_2,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,881__repeat_3,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,881__repeat_4,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,881__repeat_5,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,84__repeat_1,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,84__repeat_2,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,84__repeat_3,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,84__repeat_4,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,84__repeat_5,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,3422__repeat_1,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,3422__repeat_2,ast_ok,,4,0,4,1,[],[]
qwen3,BOUND,B,3422__repeat_3,ast_ok,,3,0,3,1,[],[]
qwen3,BOUND,B,3422__repeat_4,ast_ok,,9,0,9,1,[],[]
qwen3,BOUND,B,3422__repeat_5,ast_ok,,5,0,5,1,[],[]
qwen3,BOUND,B,2706__repeat_1,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,2706__repeat_2,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,2706__repeat_3,ast_ok,,4,0,2,1,[],[]
qwen3,BOUND,B,2706__repeat_4,ast_ok,,5,0,3,1,[],[]
qwen3,BOUND,B,2706__repeat_5,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,2678__repeat_1,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,2678__repeat_2,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,2678__repeat_3,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,2678__repeat_4,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,2678__repeat_5,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,3157__repeat_1,ast_ok,,3,0,3,1,[],[]
qwen3,BOUND,B,3157__repeat_2,ast_ok,,3,0,3,1,[],[]
qwen3,BOUND,B,3157__repeat_3,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,3157__repeat_4,ast_ok,,3,0,3,1,[],[]
qwen3,BOUND,B,3157__repeat_5,ast_ok,,5,0,4,1,[],[]
qwen3,BOUND,B,4284__repeat_1,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,4284__repeat_2,ast_ok,,3,0,3,1,[],[]
qwen3,BOUND,B,4284__repeat_3,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,4284__repeat_4,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,4284__repeat_5,ast_ok,,3,0,3,1,[],[]
qwen3,BOUND,B,824__repeat_1,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,824__repeat_2,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,824__repeat_3,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,824__repeat_4,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,824__repeat_5,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,3415__repeat_1,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,3415__repeat_2,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,3415__repeat_3,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,3415__repeat_4,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,3415__repeat_5,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,2762__repeat_1,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,2762__repeat_2,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,2762__repeat_3,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,2762__repeat_4,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,2762__repeat_5,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,1603__repeat_1,parse_failure,,167,1,3,,,
qwen3,BOUND,B,1603__repeat_2,parse_failure,,167,1,2,,,
qwen3,BOUND,B,1603__repeat_3,parse_failure,,175,0,3,,,
qwen3,BOUND,B,1603__repeat_4,parse_failure,,163,0,5,,,
qwen3,BOUND,B,1603__repeat_5,parse_failure,,123,1,13,,,
qwen3,BOUND,B,1249__repeat_1,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,1249__repeat_2,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,1249__repeat_3,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,1249__repeat_4,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,1249__repeat_5,ast_ok,,3,0,3,1,[],[]
qwen3,BOUND,B,271__repeat_1,ast_ok,,4,0,4,1,[],[]
qwen3,BOUND,B,271__repeat_2,ast_ok,,3,0,3,1,[],[]
qwen3,BOUND,B,271__repeat_3,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,271__repeat_4,ast_ok,,5,0,5,1,[],[]
qwen3,BOUND,B,271__repeat_5,ast_ok,,3,0,3,1,[],[]
qwen3,BOUND,B,60__repeat_1,ast_ok,,5,0,5,1,[],[]
qwen3,BOUND,B,60__repeat_2,ast_ok,,7,0,7,1,[],[]
qwen3,BOUND,B,60__repeat_3,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,60__repeat_4,ast_ok,,6,0,6,1,[],[]
qwen3,BOUND,B,60__repeat_5,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,322__repeat_1,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,322__repeat_2,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,322__repeat_3,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,322__repeat_4,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,322__repeat_5,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,1302__repeat_1,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,1302__repeat_2,ast_ok,,4,0,4,1,[],[]
qwen3,BOUND,B,1302__repeat_3,ast_ok,,2,0,2,1,[],[]
qwen3,BOUND,B,1302__repeat_4,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,1302__repeat_5,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,4744__repeat_1,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,4744__repeat_2,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,4744__repeat_3,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,4744__repeat_4,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,4744__repeat_5,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,2751__repeat_1,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,2751__repeat_2,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,2751__repeat_3,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,2751__repeat_4,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,2751__repeat_5,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,4498__repeat_1,ast_ok,,3,0,2,1,[],[]
qwen3,BOUND,B,4498__repeat_2,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,4498__repeat_3,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,4498__repeat_4,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,4498__repeat_5,ast_ok,,1,0,1,1,[],[]
qwen3,BOUND,B,1267__repeat_1,ast_ok,,3,0,3,1,[],[]
qwen3,BOUND,B,1267__repeat_2,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,1267__repeat_3,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,1267__repeat_4,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,1267__repeat_5,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,4834__repeat_1,ast_ok,,5,0,4,1,[],[]
qwen3,BOUND,B,4834__repeat_2,ast_ok,,6,0,5,1,[],[]
qwen3,BOUND,B,4834__repeat_3,ast_ok,,5,0,5,1,[],[]
qwen3,BOUND,B,4834__repeat_4,ast_ok,,7,0,5,1,[],[]
qwen3,BOUND,B,4834__repeat_5,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,2284__repeat_1,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,2284__repeat_2,ast_ok,,0,0,0,1,[],[]
qwen3,BOUND,B,2284__repeat_3,ast_ok,,0,0,0,1,[],[]
