model,method,fold,generation_id,prompt_id,import_path,top_level,kind,line,source,accepted_by_full_line_ast,parso_only
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,53,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,53,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,54,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,54,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,54,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,55,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,55,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,55,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,56,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,56,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,56,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,57,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,57,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,57,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,58,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,58,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,58,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,59,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,59,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,59,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,60,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,60,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,60,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,61,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,61,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,61,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,62,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,62,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,62,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,63,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,63,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,63,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,64,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,64,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,64,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,65,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,65,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,65,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,66,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,66,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,66,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,67,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,67,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,67,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,68,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,68,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,68,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,69,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,69,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,69,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,70,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,70,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,70,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,71,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,71,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,71,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,72,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,72,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,72,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,73,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,73,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,73,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,74,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,74,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,74,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,75,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,75,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,75,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,76,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,76,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,76,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,77,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,77,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,77,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,78,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,78,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,78,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,79,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,79,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,79,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,80,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,80,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,80,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,81,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,81,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,81,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,82,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,82,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,82,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,83,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,83,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,83,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,84,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,84,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,84,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,85,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,85,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,85,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,86,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,86,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,86,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,87,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,87,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,87,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,88,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,88,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,88,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,89,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,89,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,89,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,90,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,90,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,90,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,91,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,91,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,91,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,92,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,92,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,92,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,93,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,93,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,93,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,94,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,94,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,94,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,95,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,95,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,95,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,96,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,96,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,96,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,97,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,97,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,97,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,98,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,98,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,98,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,99,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,99,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,99,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,100,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,100,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,100,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,101,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,101,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,101,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,102,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,102,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,102,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,103,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,103,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,103,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,104,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,104,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,104,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,105,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,105,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,105,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,106,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,106,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,106,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,107,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,107,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,107,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,108,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,108,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,108,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,109,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,109,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,109,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,110,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,110,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,110,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,111,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,111,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,111,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,112,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,112,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,112,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,113,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,113,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,113,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,114,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,114,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,114,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,115,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,115,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,115,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,116,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,116,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,116,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,117,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,117,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,117,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,118,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,118,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,118,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,119,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,119,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,119,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,120,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,120,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,120,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,121,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,121,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,121,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,122,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,122,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,122,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,123,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,123,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,123,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,124,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,124,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,124,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,125,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,125,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,125,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,126,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,126,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,126,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,127,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,127,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,127,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,128,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,128,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,128,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,129,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,129,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,129,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,130,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,130,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,130,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,131,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,131,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,131,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,132,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,132,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,132,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,133,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,133,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,133,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,134,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,134,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,134,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,135,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,135,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,135,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,136,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,136,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,136,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,137,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,137,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,137,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,138,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,138,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,138,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,139,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,139,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,139,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,140,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,140,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,140,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,141,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,141,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,141,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,142,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,142,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,142,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,143,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,pandas,pandas,absolute,143,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,scikit,scikit,absolute,143,parso_node_ast,0,1
qwen3,Full-FT,D,4692__repeat_2,4692,numpy,numpy,absolute,144,parso_node_ast,0,1
